,Mural|FGF7,Mural|RERGL,Mural|CD36,Mural|TNFAIP6,Mural|SPINT2,Mural|LAMC3,Mural|ISG,Mural|ROBO2,Cancer_Tissue,Cancer_Type
2023_Hickey_Nature_Intestine|B012-A-001,0.015384615384615385,0.036923076923076927,0.0,0.0,0.9476923076923077,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7829979,0.0,0.010407993338884263,0.11698584512905912,0.0,0.8726061615320566,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c41,0.5765661252900232,0.3863109048723898,0.024361948955916472,0.0,0.012761020881670533,0.0,0.0,,Cancer_Tumor,BRCA
2020_Litvinukova_Nature_Heart|HCAHeart7850551,0.03260869565217391,0.5847826086956521,0.3717391304347826,0.0,0.010869565217391304,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7757639,0.0,0.0,0.1689291101055807,0.0,0.8310708898944194,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7888929,0.0,0.0,0.07802340702210664,0.0,0.9219765929778934,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H13_S62,0.0036776997659645604,0.017051153460381142,0.0,0.0,0.9792711467736543,0.0,0.0,,Cancer_AdjNorm,CRC
2023_Kumar_Nature_Breast|hbca_c98,0.4766666666666667,0.45,0.07333333333333333,0.0,0.0,0.0,0.0,,Control,
2023_Lake_Nature_Kidney|LDSample1158EO3,0.0,0.9661016949152542,0.03389830508474576,0.0,0.0,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837233_AB6865,0.10309278350515463,0.865979381443299,0.030927835051546393,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP14_Bladder_nan_10X,0.044444444444444446,0.6711111111111111,0.0,0.0,0.28444444444444444,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H01_S00_premrna,0.014251781472684086,0.14726840855106887,0.29334916864608074,0.0,0.5451306413301663,0.0,0.0,,Non-malignant disease,
2023_Hickey_Nature_Intestine|B012-A-101,0.04,0.043333333333333335,0.0,0.0,0.9166666666666666,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837193_AB14256,0.8050847457627118,0.19491525423728814,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart8287123,0.0,0.0,0.12,0.0,0.88,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c130,0.10641627543035993,0.8810641627543035,0.012519561815336464,0.0,0.0,0.0,0.0,,Control,
2022_Nee_NatGenet_Breast|GSM5320171_scRNA_brca9,0.7603550295857988,0.23964497041420119,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BS_DP1_S00_premrna,0.016241299303944315,0.23433874709976799,0.35498839907192575,0.0,0.39443155452436196,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c149,0.5540540540540541,0.44594594594594594,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kong_Immunity_CD|N130064_N3,0.02875399361022364,0.8562300319488818,0.009584664536741214,0.0,0.10543130990415335,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H55_LV0_premrna,0.0,0.02328897338403042,0.35361216730038025,0.0,0.6230988593155894,0.0,0.0,,Control,
2022_Madissoon_NatGenet_Lung|HCA_A_LNG9387718,0.1724137931034483,0.08620689655172414,0.0,0.0,0.7155172413793104,0.02586206896551724,0.0,,Control,
2023_Hickey_Nature_Intestine|B001-A-201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c53,0.10714285714285714,0.7321428571428571,0.14285714285714285,0.0,0.017857142857142856,0.0,0.0,,Control,
2021_Garcia-Alonso_NatGenet_Endometrial|4861STDY7771115,0.14650698602794412,0.5141716566866268,0.0,0.0,0.3393213572854291,0.0,0.0,,Control,
2021_Pal_EMBO_Breast|GSM4909294_HER2-MH0176,0.0,0.7857142857142857,0.21428571428571427,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2021_Wu_NatGenet_Breast|CID4066,0.0958904109589041,0.7103718199608611,0.1095890410958904,0.08414872798434442,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2020_Litvinukova_Nature_Heart|HCAHeart9845436,0.0,0.07587181903864279,0.03722902921771913,0.0,0.8868991517436381,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837143_AB13810,0.014492753623188406,0.9855072463768116,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7888927,0.0,0.0,0.10597826086956522,0.0,0.8940217391304348,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c66,0.32867132867132864,0.6713286713286714,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B011-A-201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP14_Thymus_nan_10X,0.3000779423226812,0.4598597038191738,0.018706157443491817,0.0,0.22135619641465315,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c103,0.3157894736842105,0.611336032388664,0.0728744939271255,0.0,0.0,0.0,0.0,,Control,
2022_vanZyl_PNAS_Eye|Hu235OSCSW,0.5,0.38461538461538464,0.0,0.0,0.11538461538461539,0.0,0.0,,Control,
2022_Madissoon_NatGenet_Lung|HCA_A_LNG9387714,0.09615384615384616,0.038461538461538464,0.0,0.0,0.5576923076923077,0.3076923076923077,0.0,,Control,
BICCN|10X390-6_S16,0.0,0.34615384615384615,0.6538461538461539,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B004-A-004,0.0,0.016203703703703703,0.0,0.0,0.9837962962962963,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H10_S48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2020_Drokhlyansky_Cell_EntericNerve|H11_S57,0.0,0.024691358024691357,0.0,0.0,0.9753086419753086,0.0,0.0,,Cancer_AdjNorm,CRC
2023_Kong_Immunity_CD|I130064_N1,0.0,0.966903073286052,0.0,0.0,0.03309692671394799,0.0,0.0,,Non-malignant disease,
2023_Wang_SciAdv_CRC|s0920_Colon_Tumor,0.06097560975609756,0.6097560975609756,0.012195121951219513,0.3170731707317073,0.0,0.0,0.0,,Cancer_Tumor,CRC
2023_Hickey_Nature_Intestine|B009-A-101,0.019204389574759947,0.021262002743484224,0.0,0.0,0.9595336076817559,0.0,0.0,,Control,
2023_Lake_Nature_Kidney|DKD2910016,0.0,0.9827586206896551,0.017241379310344827,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c61,0.30980392156862746,0.6901960784313725,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H65_LV0_premrna,0.0026542800265428003,0.08029197080291971,0.32514930325149305,0.0,0.5919044459190445,0.0,0.0,,Non-malignant disease,
2023_Kong_Immunity_CD|I130064_N2,0.006920415224913495,0.9757785467128027,0.0,0.0,0.01730103806228374,0.0,0.0,,Non-malignant disease,
2023_Fonseca_NatGenet_Endometriosis|sample7,0.043478260869565216,0.9420289855072463,0.014492753623188406,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H22_RV0_premrna,0.0,0.17896009673518742,0.3307134220072551,0.0,0.49032648125755746,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeartST10773169,0.0,0.019417475728155338,0.06241331484049931,0.0,0.9181692094313454,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c123,0.08878504672897196,0.9018691588785047,0.009345794392523364,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H14_S01_premrna,0.0,0.03903243540406817,0.24299065420560748,0.0,0.7179769103903244,0.0,0.0,,Non-malignant disease,
BICCN|10X204-6_S01,0.0,0.638095238095238,0.3142857142857143,0.0,0.047619047619047616,0.0,0.0,,Control,
2021_Pal_EMBO_Breast|GSM4909268_N-MH0023-Total,0.4742857142857143,0.5257142857142857,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B001-A-406,0.0,0.030303030303030304,0.0,0.0,0.9696969696969697,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837474_AB8013,0.9548872180451128,0.045112781954887216,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_Kumar_CancerDis_Gastric|GSM5573498_sample33,0.08928571428571429,0.32142857142857145,0.07142857142857142,0.48214285714285715,0.0,0.0,0.03571428571428571,,Cancer_Tumor,GC
BICCN|HSB189_4_S1,0.07142857142857142,0.875,0.0,0.0,0.05357142857142857,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H03_LV0_premrna,0.0,0.06893580353295993,0.4747953468332615,0.0,0.45626884963377856,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c42,0.7033997655334114,0.2966002344665885,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H29_S00_premrna,0.0,0.038630377524143986,0.2993854258121159,0.0,0.6619841966637401,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H53_LV0_premrna,0.0,0.011154011154011155,0.14714714714714713,0.0,0.8416988416988417,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494346_HP0,0.24719101123595505,0.6741573033707865,0.07865168539325842,0.0,0.0,0.0,0.0,,Control,
2022_Zhou_NatGenet_PDAC|HT056P-S1PAA1,0.0,0.015503875968992248,0.0,0.9844961240310077,0.0,0.0,0.0,,Cancer_Tumor,PC
2020_Drokhlyansky_Cell_EntericNerve|H8_S42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2021_Pal_EMBO_Breast|GSM4909298_ER-PM0360,0.0,0.968421052631579,0.031578947368421054,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2021_Elmentaite_Nature_Intestine|Human_colon_16S8001873,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Hwang_NatGenet_PDAC|T13_CRT,0.07085346215780998,0.249597423510467,0.06924315619967794,0.0,0.6103059581320451,0.0,0.0,,Cancer_Tumor,PC
2023_Fonseca_NatGenet_Endometriosis|sample40,0.25083892617449666,0.700503355704698,0.034395973154362415,0.0,0.014261744966442953,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeartST13168796,0.0,0.027216174183514776,0.1104199066874028,0.0,0.8623639191290824,0.0,0.0,,Control,
2023_Kong_Immunity_CD|N166301_N3,0.07216494845360824,0.6907216494845361,0.23711340206185566,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_Zhou_NatGenet_PDAC|HT060P1-S1R1A1G1Z1_1B2_1,0.364,0.296,0.108,0.224,0.008,0.0,0.0,,Cancer_Tumor,PC
2020_Habermann_SciAdv_Lung-COVID19|GSM5226576_C53ctr,0.04132231404958678,0.0,0.0,0.0,0.8677685950413223,0.09090909090909091,0.0,,Control,
2023_Lake_Nature_Kidney|LDPRE0194,0.0,0.9101123595505618,0.0898876404494382,0.0,0.0,0.0,0.0,,Control,
2020_Adams_SciAdv_IPF|021I,0.4444444444444444,0.2222222222222222,0.018518518518518517,0.0,0.12962962962962962,0.18518518518518517,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H36_LV0_premrna,0.0,0.053864168618266976,0.6124121779859485,0.0,0.3337236533957845,0.0,0.0,,Non-malignant disease,
2023_Lake_Nature_Kidney|KB3,0.05970149253731343,0.11940298507462686,0.0,0.0,0.8208955223880597,0.0,0.0,,Non-malignant disease,
2023_Wang_SciAdv_CRC|s0920_Liver_Tumor,0.04807692307692308,0.6153846153846154,0.0,0.3173076923076923,0.0,0.0,0.019230769230769232,,Cancer_Metastasis,CRC
2022_Reichart_Science_Heart|BS_DL2_LV0_premrna,0.0,0.07392197125256673,0.16427104722792607,0.0,0.7618069815195072,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c34,0.5163787969029184,0.4836212030970816,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2023_Kumar_Nature_Breast|hbca_c85,0.08870967741935484,0.8629032258064516,0.04838709677419355,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST11350194,0.0,0.009853782581055308,0.04656706929434202,0.0,0.9435791481246026,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837489_AB8028,0.01834862385321101,0.981651376146789,0.0,0.0,0.0,0.0,0.0,,Control,
BICCN|10X388-2_S3,0.0,0.9090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H34_RV0_premrna,0.0,0.09473684210526316,0.23735144312393888,0.0,0.6679117147707979,0.0,0.0,,Non-malignant disease,
BICCN|HSB340_1_S1,0.0,0.8934426229508197,0.09836065573770492,0.0,0.00819672131147541,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c56,0.3375,0.525,0.1375,0.0,0.0,0.0,0.0,,Control,
2022_Hwang_NatGenet_PDAC|U12_Untreated,0.02857142857142857,0.11428571428571428,0.21428571428571427,0.07142857142857142,0.5714285714285714,0.0,0.0,,Cancer_Tumor,PC
BICCN|10X204-5_S01,0.0,0.584070796460177,0.26548672566371684,0.0,0.1504424778761062,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart8102859,0.07504466944609887,0.6033353186420488,0.3216200119118523,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST13189997,0.0,0.00834326579261025,0.066746126340882,0.0,0.9249106078665077,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c09,0.11320754716981132,0.5283018867924528,0.3584905660377358,0.0,0.0,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837526_AB8322,0.7222222222222222,0.19444444444444445,0.08333333333333333,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_Hwang_NatGenet_PDAC|T18_CRTl,0.047244094488188976,0.8503937007874016,0.031496062992125984,0.0,0.07086614173228346,0.0,0.0,,Cancer_Tumor,PC
2020_Drokhlyansky_Cell_EntericNerve|H1_S4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2022_Nee_NatGenet_Breast|GSM5320153_scRNA_ctrl2,0.729312762973352,0.270687237026648,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H02_LV0_premrna,0.0,0.16573426573426572,0.5468531468531469,0.0,0.2874125874125874,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart8102858,0.14111261872455902,0.44097693351424694,0.25780189959294436,0.0,0.16010854816824965,0.0,0.0,,Control,
2022_Zhou_NatGenet_PDAC|HT064P1-S1H9A2A1Z1_1B2_1,0.055,0.87,0.045,0.03,0.0,0.0,0.0,,Cancer_Tumor,PC
2023_Kumar_Nature_Breast|hbca_c94,0.03664921465968586,0.9633507853403142,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B005-A-201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494350_SCG-PCA3-T-LG,0.027842227378190254,0.7865429234338747,0.18561484918793503,0.0,0.0,0.0,0.0,,Cancer_Tumor,PRC
2023_Kumar_Nature_Breast|hbca_c140,0.42226148409893993,0.46996466431095407,0.10777385159010601,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H09_LV0_premrna,0.013256006628003313,0.03396851698425849,0.575807787903894,0.0,0.37696768848384427,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H22_LV0_premrna,0.0,0.1231203007518797,0.31390977443609025,0.0,0.5629699248120301,0.0,0.0,,Non-malignant disease,
2022_vanZyl_PNAS_Eye|Hu235IrisPS1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2022_Nee_NatGenet_Breast|GSM5320159_scRNA_ctrl8,0.49119718309859156,0.4278169014084507,0.08098591549295775,0.0,0.0,0.0,0.0,,Control,
2022_Zhou_NatGenet_PDAC|HT064P1-S1H3A2A1Z1_1B2_1,0.021505376344086023,0.6236559139784946,0.053763440860215055,0.3010752688172043,0.0,0.0,0.0,,Cancer_Tumor,PC
2021_Garcia-Alonso_NatGenet_Endometrial|4861STDY7387183,0.031612903225806455,0.516774193548387,0.0,0.0,0.45161290322580644,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c151,0.31880733944954126,0.6536697247706422,0.027522935779816515,0.0,0.0,0.0,0.0,,Control,
2023_Kong_Immunity_CD|H197396_N1,0.13131313131313133,0.7373737373737373,0.04040404040404041,0.0,0.09090909090909091,0.0,0.0,,Control,
2022_Nee_NatGenet_Breast|GSM5320168_scRNA_brca6,0.6311787072243346,0.3688212927756654,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c80,0.3891213389121339,0.6108786610878661,0.0,0.0,0.0,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H1_S9,0.01639344262295082,0.0,0.0,0.0,0.9836065573770492,0.0,0.0,,Cancer_AdjNorm,CRC
2022_TabulaSapiens_Science_TabulaSapiens|TSP7_Tongue_Posterior_10X,0.41379310344827586,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837472_AB8011,0.02158273381294964,0.9784172661870504,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837343_AB7446,0.7912087912087912,0.2087912087912088,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_vanZyl_PNAS_Eye|Pt2CB,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7844002,0.17355371900826447,0.5371900826446281,0.10743801652892562,0.0,0.18181818181818182,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7835148,0.0,0.004161331626120359,0.09795134443021766,0.0,0.897887323943662,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837125_AB13786,0.175,0.7875,0.0375,0.0,0.0,0.0,0.0,,Non-malignant disease,
2020_Drokhlyansky_Cell_EntericNerve|H10_S55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2023_Wang_SciAdv_CRC|s0813_Liver_Tumor,0.036036036036036036,0.24324324324324326,0.0,0.6306306306306306,0.0,0.0,0.09009009009009009,,Cancer_Metastasis,CRC
2020_Adams_SciAdv_IPF|034I-a,0.21019108280254778,0.18471337579617833,0.0,0.03821656050955414,0.050955414012738856,0.5159235668789809,0.0,,Non-malignant disease,
2022_vanZyl_PNAS_Eye|Hu220235IrisCS1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H27_LV0_premrna,0.0,0.05053598774885146,0.3223583460949464,0.0,0.6271056661562021,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H08_S00_premrna,0.0,0.07139608913142337,0.20600272851296045,0.0,0.7226011823556162,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7880860,0.0,0.0,0.044964028776978415,0.0,0.9550359712230215,0.0,0.0,,Control,
2023_Lake_Nature_Kidney|LDPRE19025,0.024390243902439025,0.9512195121951219,0.0,0.0,0.024390243902439025,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7606896,0.05,0.85,0.1,0.0,0.0,0.0,0.0,,Control,
2021_Wu_NatGenet_Breast|CID4067,0.0,0.7166666666666667,0.23333333333333334,0.05,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H55_RV0_premrna,0.0,0.11330049261083744,0.23645320197044334,0.0,0.6502463054187192,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c164,0.23636363636363636,0.7636363636363637,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_n17,0.2571428571428571,0.22857142857142856,0.1523809523809524,0.0,0.3619047619047619,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H10_S46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2023_Kumar_Nature_Breast|hbca_c97,0.2849462365591398,0.6989247311827957,0.0,0.0,0.016129032258064516,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494343_HP2,0.058823529411764705,0.8627450980392157,0.0784313725490196,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7850542,0.041666666666666664,0.5833333333333334,0.2777777777777778,0.0,0.09722222222222222,0.0,0.0,,Control,
2021_Melms_Nature_Lung-COVID19|C53ctr,0.04132231404958678,0.0,0.0,0.0,0.8677685950413223,0.09090909090909091,0.0,,Control,
2022_Reichart_Science_Heart|BO_H80_S00_premrna,0.0,0.03823008849557522,0.16389380530973452,0.0,0.7978761061946903,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c117,0.5064695009242144,0.4454713493530499,0.04805914972273567,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2020_Drokhlyansky_Cell_EntericNerve|H1_S5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2022_Reichart_Science_Heart|ED_DS3_LV0_premrna,0.0,0.1518716577540107,0.6556149732620321,0.0,0.1925133689839572,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7985089,0.0,0.0,0.04358974358974359,0.0,0.9564102564102565,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7985088,0.0,0.028077753779697623,0.16630669546436286,0.0,0.8056155507559395,0.0,0.0,,Control,
2023_Kong_Immunity_CD|N130064_N2,0.005154639175257732,0.8814432989690721,0.0,0.0,0.1134020618556701,0.0,0.0,,Non-malignant disease,
2022_Emont_Nature_WAT|Hs_OAT_266-1,0.2549019607843137,0.45098039215686275,0.29411764705882354,0.0,0.0,0.0,0.0,,Control,
ROSMAP|191213-B7-A_Broad_S1,0.0,0.6714285714285714,0.014285714285714285,0.0,0.3142857142857143,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c33,0.7457627118644068,0.2542372881355932,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_TabulaSapiens_Science_TabulaSapiens|TSP4_Mammary_nan_10X,0.42063492063492064,0.5,0.07936507936507936,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H37_S00_premrna,0.0046449900464499,0.0497677504976775,0.1479761114797611,0.0,0.7976111479761114,0.0,0.0,,Non-malignant disease,
2023_Hirz_NatComm_Prostate|GSM5494358_SCG-PCA7-T-HG,0.1044776119402985,0.8059701492537313,0.08955223880597014,0.0,0.0,0.0,0.0,,Cancer_Tumor,PRC
2022_vanZyl_PNAS_Eye|Hu220OSCB,0.0,0.0,0.005408653846153846,0.0,0.9945913461538461,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H09_RV0_premrna,0.018376722817764167,0.10719754977029096,0.55895865237366,0.0,0.31546707503828486,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H59_LV0_premrna,0.0,0.09149484536082474,0.3427835051546392,0.0,0.5657216494845361,0.0,0.0,,Non-malignant disease,
2023_Monavarfeshani_PNAS_Eye|Pt13Cho,0.25,0.2875,0.05,0.0,0.4125,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H31_RVW_premrna,0.0,0.053401609363569864,0.13825896122896855,0.0,0.8083394294074616,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7745967,0.0,0.34328358208955223,0.6567164179104478,0.0,0.0,0.0,0.0,,Control,
2023_Monavarfeshani_PNAS_Eye|Pt8PPS,0.15083798882681565,0.7541899441340782,0.0,0.0,0.09497206703910614,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H12_RV0_premrna,0.0,0.03471941865159467,0.21921679450948728,0.0,0.746063786838918,0.0,0.0,,Non-malignant disease,
2023_Hickey_Nature_Intestine|B010-A-002,0.12658227848101267,0.13924050632911392,0.0379746835443038,0.0,0.6962025316455697,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B008-A-301,0.08737864077669903,0.0,0.02912621359223301,0.0,0.883495145631068,0.0,0.0,,Control,
2022_vanZyl_PNAS_Eye|Hu218OSTM,0.0,0.0,0.008924776880577986,0.0,0.991075223119422,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H40_S00_premrna,0.0,0.09736842105263158,0.24736842105263157,0.0,0.6552631578947369,0.0,0.0,,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP10_Skin_nan_10X,0.7014925373134329,0.29850746268656714,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837396_AB7703,0.8461538461538461,0.1346153846153846,0.019230769230769232,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Fonseca_NatGenet_Endometriosis|sample29,0.2337962962962963,0.7129629629629629,0.018518518518518517,0.011574074074074073,0.023148148148148147,0.0,0.0,,Non-malignant disease,
2023_Hirz_NatComm_Prostate|GSM5494360_SCG-PCA9-T-LG,0.025423728813559324,0.8305084745762712,0.1440677966101695,0.0,0.0,0.0,0.0,,Cancer_Tumor,PRC
2022_Reichart_Science_Heart|BS_DP2_LV0_premrna,0.023976023976023976,0.21078921078921078,0.4205794205794206,0.0,0.34465534465534464,0.0,0.0,,Non-malignant disease,
2021_Pelka_Cell_CRC|C162_T_0_0_0_c2_v2,0.20967741935483872,0.4838709677419355,0.0967741935483871,0.1774193548387097,0.03225806451612903,0.0,0.0,,Cancer_Tumor,CRC
2020_Litvinukova_Nature_Heart|HCAHeartST11350196,0.0,0.0,0.027613412228796843,0.0,0.9723865877712031,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H10_RV0_premrna,0.014402003757044458,0.07639323731997495,0.38697557921102066,0.0,0.5222291797119599,0.0,0.0,,Non-malignant disease,
Xie2021|R1_TP,0.0,0.979381443298969,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0,,Control,
2023_Fonseca_NatGenet_Endometriosis|sample12,0.04838709677419355,0.28225806451612906,0.04838709677419355,0.0,0.6209677419354839,0.0,0.0,,Non-malignant disease,
2023_Hickey_Nature_Intestine|B005-A-002,0.039473684210526314,0.0,0.0,0.0,0.9605263157894737,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H5_S29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2022_Reichart_Science_Heart|BO_H26_LV0_premrna,0.0,0.03254132231404959,0.07747933884297521,0.0,0.8899793388429752,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H19_LV0_premrna,0.0,0.0866783013379872,0.5037812681791739,0.0,0.40954043048283884,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H35_S0N_premrna,0.0,0.07648494711147275,0.5174938974776241,0.0,0.40602115541090317,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7985087,0.0,0.013008130081300813,0.14471544715447154,0.0,0.8422764227642277,0.0,0.0,,Control,
