,Fibroblast|IL6,Fibroblast|HSP,Fibroblast|Universal,Fibroblast|KLK1,Fibroblast|LRRC15,Fibroblast|IL24,Fibroblast|CST2,Fibroblast|Alveolar,Fibroblast|CLDN1,Fibroblast|GREM2,Fibroblast|Corneal,Fibroblast|COX15,Fibroblast|CD36,Fibroblast|CCL19,Fibroblast|ISG,Fibroblast|Chondrocyte,Fibroblast|Dermal-sheath,Fibroblast|SYT1,Fibroblast|COCH,Fibroblast|ITGB8,Fibroblast|CLEC14A,Fibroblast|Satellite,Fibroblast|NRG1,Fibroblast|ADAMDEC1,Cancer_Tissue,Cancer_Type
GSE181957_SC229,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.5535714285714286,0.0,0.0,0.0,0.16517857142857142,0.022321428571428572,0.0,0.03869047619047619,0.0,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE147520_hThy29,0.0,0.00392156862745098,0.5945098039215686,0.0,0.0,0.0,0.0,0.12156862745098039,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE172225_192563SKL_GEX_HHT,0.15723270440251572,0.1320754716981132,0.20125786163522014,0.0,0.0,0.0,0.0,0.0,0.0,0.39622641509433965,0.0,0.0,0.006289308176100629,0.1069182389937107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE132771_F1L,0.34210526315789475,0.007617728531855956,0.05193905817174515,0.0,0.13573407202216067,0.0,0.12326869806094183,0.33933518005540164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE181919_C15,0.0,0.0,0.0,0.0,0.0846774193548387,0.9153225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,HNSCC
GSE164690_HN09_CD45n,0.0,0.0039447731755424065,0.0,0.0,0.6055226824457594,0.2958579881656805,0.0,0.0,0.0,0.0,0.0,0.0,0.007889546351084813,0.0,0.07297830374753451,0.0,0.0,0.0,0.0,0.0,0.0,0.013806706114398421,0.0,0.0,Cancer_Tumor,HNSCC
GSE181919_P16,0.0,0.0,0.5495495495495496,0.0,0.0,0.04054054054054054,0.0,0.0,0.0,0.14414414414414414,0.0,0.0,0.0,0.14414414414414414,0.04054054054054054,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,Cancer_Tumor,Leukoplakia
GSE164291_MM20567_04,0.42921348314606744,0.4314606741573034,0.10786516853932585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008988764044943821,0.0,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,Control,
GSE183219_HSA_JGR_555ST_G,0.0,0.0,0.0,0.0,0.24675324675324675,0.0,0.15584415584415584,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.23376623376623376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,NSCLC
GSE153947_Cr3,0.0,0.032,0.112,0.0,0.0,0.0,0.208,0.0,0.032,0.0,0.0,0.0,0.016,0.024,0.0,0.0,0.0,0.0,0.0,0.576,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE147979_Iris74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8850574712643678,0.09770114942528736,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE172225_192566SKN_GEX_HHT,0.0,0.0056179775280898875,0.05730337078651685,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.5584269662921348,0.0,0.0,0.0,0.3303370786516854,0.0,0.0,0.015730337078651686,0.0,0.021348314606741574,0.0,0.0,0.0,0.0,0.0,Control,
GSE158924_scHealthy2_HHT,0.0,0.0812720848056537,0.038869257950530034,0.0,0.0,0.0,0.0,0.0,0.0353356890459364,0.3003533568904594,0.0,0.0,0.0,0.34275618374558303,0.0,0.0,0.05653710247349823,0.0,0.14487632508833923,0.0,0.0,0.0,0.0,0.0,Control,
GSE131778_rca3-3,0.0,0.0,0.8258706467661692,0.0,0.0,0.0,0.08955223880597014,0.017412935323383085,0.06716417910447761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE132802_SKIN_HV2,0.038636363636363635,0.0,0.1159090909090909,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.15681818181818183,0.0,0.0,0.0,0.19090909090909092,0.0,0.0,0.10909090909090909,0.0,0.3340909090909091,0.0,0.0,0.0,0.0,0.0,Control,
GSE180878_PM_F,0.02608695652173913,0.3652173913043478,0.45507246376811594,0.1536231884057971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE154778_T10,0.0,0.0,0.0,0.0,0.8055555555555556,0.0,0.16111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
GSE131778_rca3-2,0.0,0.0,0.8337078651685393,0.0,0.0,0.0,0.07191011235955057,0.02696629213483146,0.06741573033707865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE181316_keloid_3R_scRNA,0.0,0.006318793314309009,0.0006114961271911944,0.0,0.9192825112107623,0.0,0.0,0.0,0.0,0.05727680391357522,0.0,0.0,0.0,0.016510395434162252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE164241_BM168,0.0,0.0,0.004204625087596356,0.0,0.0,0.0,0.0,0.0,0.009110021023125438,0.7449194113524877,0.0,0.0,0.0,0.23055360896986685,0.011212333566923615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE183852_TWCM-H5,0.0,0.0,0.9449140987182983,0.0,0.0,0.0,0.0,0.017998363785110445,0.0,0.0,0.0,0.0,0.0029997272975184073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03408781019907281,0.0,0.0,0.0,Control,
GSE167297_Deep,0.014598540145985401,0.043795620437956206,0.36496350364963503,0.0,0.0,0.0,0.0,0.12408759124087591,0.12408759124087591,0.0,0.0,0.0,0.0,0.18248175182481752,0.058394160583941604,0.0,0.0,0.0,0.0,0.0,0.029197080291970802,0.0,0.058394160583941604,0.0,Cancer_Tumor,GC
GSE173252_dd2,0.0,0.0005918910920390648,0.2716780112459308,0.0,0.7155963302752294,0.0,0.0,0.0,0.005327019828351583,0.0,0.0,0.0,0.0,0.006806747558449245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE132771_F6L,0.03420523138832998,0.026156941649899398,0.025150905432595575,0.0,0.1841046277665996,0.0,0.0744466800804829,0.5955734406438632,0.0,0.0,0.0,0.0,0.001006036217303823,0.059356136820925554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE150516_CHO1S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011553273427471117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044929396662387676,0.9435173299101413,Non-malignant disease,
GSE175817_D407H,0.06035502958579882,0.0,0.05680473372781065,0.09940828402366864,0.0035502958579881655,0.0,0.0,0.0,0.008284023668639054,0.4502958579881657,0.0,0.0,0.0,0.07928994082840236,0.0,0.0,0.14497041420118342,0.0,0.0970414201183432,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE145927_Bx45C,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.8305084745762712,0.0,0.0,0.0,0.0,0.0,0.13559322033898305,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE145927_Bx39B,0.0,0.0,0.02100840336134454,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.7899159663865546,0.0,0.0,0.0,0.0,0.0,0.15966386554621848,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE180544_MSG11,0.0,0.0,0.9746341463414634,0.0,0.0,0.0,0.0,0.0,0.014634146341463415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010731707317073172,0.0,0.0,Control,
GSE131778_rca2-1,0.0,0.0,0.8829787234042553,0.0,0.0,0.0,0.00425531914893617,0.019148936170212766,0.09361702127659574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE163678_T198,0.0,0.0,0.0,0.0,0.007897334649555774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04738400789733465,0.0,0.0,0.0,0.01579466929911155,0.005923000987166831,0.0,0.3425468904244817,0.0,0.5804540967423495,0.0,0.0,Cancer_Tumor,PPB
GSE181316_skin_7_scRNA_4,0.017167381974248927,0.0,0.3669527896995708,0.0,0.0,0.0,0.0,0.0,0.0,0.4742489270386266,0.0,0.0,0.0,0.055793991416309016,0.0,0.0,0.08583690987124463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE153947_Cr2,0.0,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.22018348623853212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7614678899082569,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE171381_COVID_4__villi__HHT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9682539682539683,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE128892_Hu_Tm-Epi,0.0,0.010471204188481676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895287958115183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE132771_F1W,0.272108843537415,0.034013605442176874,0.006802721088435374,0.0,0.10204081632653061,0.0,0.09523809523809523,0.4217687074829932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06802721088435375,0.0,0.0,0.0,Non-malignant disease,
GSE111976_endo_63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007680491551459293,0.0,0.0,0.0,0.0,0.0,0.0,0.9923195084485407,0.0,0.0,0.0,0.0,Control,
GSE176417_Sc_skin3,0.0,0.025984911986588432,0.34199497066219614,0.0,0.0,0.0,0.0,0.0,0.03352891869237217,0.40486169321039395,0.0,0.0,0.0,0.0586756077116513,0.0,0.0,0.051969823973176864,0.0,0.08298407376362113,0.0,0.0,0.0,0.0,0.0,Control,
GSE171381_CNTRL_1__villi__HCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE168933_NASH2_LIB037226,0.9428571428571428,0.01904761904761905,0.02857142857142857,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE181957_SC184,0.0,0.0,0.49079754601226994,0.0,0.0,0.0,0.0,0.0,0.0,0.25153374233128833,0.0,0.0,0.0,0.19938650306748465,0.0,0.0,0.05828220858895705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE171381_COVID_5__villi__HHT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911042944785276,0.0,0.0,0.0,0.0,0.0,0.0,0.08895705521472393,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE155683_G170019300257T_Adult_Cornea,0.029301277235161533,0.004507888805409466,0.0,0.0,0.003756574004507889,0.0,0.0,0.0,0.0,0.06686701728024042,0.8715251690458302,0.01652892561983471,0.0,0.0,0.0,0.0,0.007513148009015778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE172225_192566SKL_GEX_HHT,0.39857932123125495,0.03393843725335438,0.0749802683504341,0.0,0.0,0.007103393843725336,0.0,0.0,0.0055248618784530384,0.35990528808208366,0.0,0.0,0.0,0.10023677979479084,0.0,0.0,0.011049723756906077,0.0,0.008681925808997633,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE164241_BM157,0.0,0.0,0.05292702485966319,0.0,0.0,0.0,0.0,0.0,0.0,0.9033680834001604,0.0,0.0,0.0,0.04370489174017642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE162122_061919Myometrium_GEXL,0.0,0.03389830508474576,0.8305084745762712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016949152542373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,Control,
GSE143704_Sample_84099_HMYWJBGX7_hu_092618,0.0,0.0,0.24436090225563908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3383458646616541,0.41729323308270677,0.0,0.0,Control,
GSE154778_T5,0.0,0.0,0.03669724770642202,0.0,0.14220183486238533,0.0,0.5412844036697247,0.2798165137614679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
GSE175817_D408A,0.0,0.0,0.03292181069958848,0.03554059109614665,0.13692480359147025,0.033295922184811075,0.0014964459408903852,0.0,0.031051253273475497,0.19977553310886645,0.0,0.0,0.0,0.3434343434343434,0.0,0.0,0.10662177328843996,0.0,0.07893752338196783,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE161267_Pulp5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE199515_APD_M,0.43386243386243384,0.17195767195767195,0.09259259259259259,0.2328042328042328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06878306878306878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
GSE132802_Skin_Dress1,0.12452830188679245,0.01509433962264151,0.22452830188679246,0.0,0.03018867924528302,0.052830188679245285,0.0,0.0,0.007547169811320755,0.26037735849056604,0.0,0.0,0.0,0.2849056603773585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE175817_D406A,0.026422764227642278,0.012195121951219513,0.0,0.0,0.16056910569105692,0.3353658536585366,0.0,0.0,0.0,0.18495934959349594,0.0,0.0,0.0,0.2540650406504065,0.0,0.0,0.01016260162601626,0.0,0.016260162601626018,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE181919_C51,0.0,0.0,0.0,0.0,0.8780918727915195,0.10424028268551237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176678445229682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,HNSCC
GSE184111_U3,0.4931506849315068,0.0,0.5068493150684932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE173252_dd1B,0.0,0.0,0.751188589540412,0.0,0.16957210776545167,0.0,0.0,0.0,0.0491283676703645,0.030110935023771792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE183219_HSA_JGR_HS190415T_G,0.0,0.0,0.038461538461538464,0.0,0.13313609467455623,0.0,0.2781065088757396,0.5414201183431953,0.0,0.0,0.0,0.0,0.008875739644970414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,NSCLC
GSE164241_GM136,0.0,0.0,0.0,0.0,0.44594594594594594,0.40315315315315314,0.0,0.0,0.0,0.06531531531531531,0.0,0.0,0.0,0.08558558558558559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE169657_h62AP-GEX,0.0,0.0,0.0,0.0,0.27941176470588236,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5441176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
GSE121380_HB15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2013888888888889,0.7291666666666666,Non-malignant disease,
GSE172225_192564SKL_GEX_HHT,0.04182509505703422,0.0063371356147021544,0.12420785804816223,0.0,0.0,0.0,0.0,0.0,0.0038022813688212928,0.7198986058301647,0.0,0.0,0.0,0.08745247148288973,0.016476552598225603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE147979_Cornea72,0.0,0.0,0.0,0.0,0.027488151658767772,0.9687203791469194,0.0,0.0,0.0,0.0,0.00047393364928909954,0.0,0.0033175355450236967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE199515_APD_Triple,0.0,0.0,0.0,0.0,0.5654008438818565,0.008438818565400843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06329113924050633,0.3628691983122363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
GSE172225_192565SKL_GEX_HHT,0.29535864978902954,0.03375527426160337,0.16033755274261605,0.0,0.0,0.0,0.0,0.0,0.0,0.3178621659634318,0.0,0.0,0.0,0.19268635724331926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE180878_PM_A,0.5631517960602549,0.2908458864426419,0.13673232908458866,0.009269988412514484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE181919_N46,0.0,0.0,0.6736842105263158,0.0,0.0,0.0,0.0,0.0,0.012030075187969926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142857142857143,0.0,0.0,0.0,Cancer_AdjNorm,HNSCC
GSE181082_SynTissue_28_10000,0.035997882477501325,0.0,0.047114875595553204,0.0,0.9158284806776072,0.0,0.0,0.0,0.0,0.0,0.0010587612493382743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE181957_SC202,0.0,0.0,0.2653061224489796,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.37755102040816324,0.0,0.0,0.0,0.20068027210884354,0.0,0.0,0.11904761904761904,0.0,0.027210884353741496,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE169147_SAR1-v3_HHT,0.0,0.0,0.0,0.0,0.06077348066298342,0.13259668508287292,0.0,0.0,0.0,0.13259668508287292,0.0,0.0,0.0055248618784530384,0.3701657458563536,0.13812154696132597,0.0,0.06077348066298342,0.0,0.09944751381215469,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE158692_20G00953_Metastase_TN,0.0,0.0,0.06607929515418502,0.0,0.30837004405286345,0.0,0.46255506607929514,0.0,0.0,0.0,0.0,0.0,0.03524229074889868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1277533039647577,0.0,Cancer_Metastasis,CRC
GSE175817_D408H2,0.0,0.0,0.028059236165237724,0.07560405300077942,0.0,0.0,0.0,0.0,0.01558846453624318,0.455962587685113,0.0,0.0,0.0,0.19875292283710055,0.0,0.0,0.09353078721745908,0.0,0.13250194855806702,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE183219_HSA_JGR_514ST_G,0.7450980392156863,0.0,0.0,0.0,0.19607843137254902,0.027450980392156862,0.0,0.027450980392156862,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,NSCLC
GSE211033_FT-SA27354,0.13559322033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,CMML
GSE175817_D404,0.0,0.008759124087591242,0.0,0.0,0.049635036496350364,0.8978102189781022,0.0,0.0,0.0,0.026277372262773723,0.0,0.0,0.0,0.017518248175182483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE181957_SC169,0.0,0.0,0.2323943661971831,0.0,0.04929577464788732,0.0,0.0,0.0,0.02112676056338028,0.2746478873239437,0.0,0.0,0.0,0.22535211267605634,0.0,0.0,0.15492957746478872,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE169062_15494X2,0.0,0.3945578231292517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.564625850340136,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE131778_rca2-2,0.0,0.0,0.9184549356223176,0.0,0.0,0.0,0.0,0.0,0.0815450643776824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE164241_PD164b,0.0,0.0,0.0,0.0,0.2155688622754491,0.6946107784431138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08982035928143713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE111976_endo_57,0.017743979721166033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982256020278834,0.0,0.0,0.0,0.0,Control,
GSE183219_HSA_JGR_714SN_G,0.33587786259541985,0.0,0.5114503816793893,0.0,0.0,0.0,0.0,0.15267175572519084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_AdjNorm,NSCLC
GSE173252_dd3,0.0,0.0,0.11122501281394157,0.0,0.8641722193746797,0.0,0.010251153254741158,0.0,0.014351614556637622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE194129_U1,0.4994511525795829,0.0,0.4983534577387486,0.0,0.0,0.0,0.0,0.0,0.0,0.0021953896816684962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE156310_SC175,0.043478260869565216,0.034782608695652174,0.0,0.0,0.3826086956521739,0.034782608695652174,0.017391304347826087,0.23478260869565218,0.0,0.0,0.0,0.0,0.008695652173913044,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02608695652173913,Non-malignant disease,
GSE143704_Sample_103478_HVGTNBGXB_hu_062419,0.0,0.0,0.4675324675324675,0.0,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.016233766233766232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116883116883117,0.19805194805194806,0.0,0.0,Control,
GSE128892_Hu_Tm-Fib,0.0,0.02268041237113402,0.01443298969072165,0.0,0.0,0.0,0.0,0.0,0.006185567010309278,0.8402061855670103,0.0,0.0,0.0,0.0,0.0,0.10206185567010309,0.01443298969072165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE134520_CAG3,0.0,0.02247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775280898876404,0.0,Non-malignant disease,
GSE181919_P17,0.0,0.006622516556291391,0.39072847682119205,0.0,0.0,0.0,0.0,0.0,0.0,0.5629139072847682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019867549668874173,0.019867549668874173,0.0,0.0,Cancer_Tumor,Leukoplakia
GSE132771_F3W,0.06086956521739131,0.0,0.0,0.06956521739130435,0.12173913043478261,0.008695652173913044,0.11304347826086956,0.3652173913043478,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE128066_SC68,0.0,0.0,0.018092105263157895,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.4901315789473684,0.0,0.0,0.0,0.125,0.0,0.0,0.07894736842105263,0.0,0.26151315789473684,0.0,0.0,0.0,0.0,0.0,Control,
GSE158970_Polydactyly_02,0.0,0.0,0.4355179704016913,0.18181818181818182,0.0,0.0,0.0,0.0,0.07188160676532769,0.25158562367864695,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.02748414376321353,0.008456659619450317,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE132771_N1L,0.0,0.0,0.15928912292249464,0.0,0.0,0.0,0.0,0.8407108770775054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE164092_P13104_11002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE158924_scGA3-v3_HHT,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.06140350877192982,0.0,0.0,0.0,0.41228070175438597,0.14035087719298245,0.0,0.07894736842105263,0.0,0.09649122807017543,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
GSE164241_BM169,0.0,0.0,0.12007168458781362,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.8637992831541219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
GSE183219_HSA_JGR_460SN_G,0.0,0.0,0.31666666666666665,0.0,0.0,0.0,0.0,0.6833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_AdjNorm,NSCLC
GSE181957_SC237,0.0,0.0,0.3245192307692308,0.0,0.03365384615384615,0.0,0.0,0.0,0.038461538461538464,0.47115384615384615,0.0,0.0,0.0,0.10096153846153846,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
