,Ductal,Fibroblast,Endothelial,Mural,Plasma,T&NK,B_GC,Dendritic_plasmacytoid,Macrophage,Monocyte,B_mature,Dendritic_classical,Platelet,Hematopoietic,Squamous,Mast&Basophil,Hepatocyte,Neuron_excitatory,Astrocyte,Oligodendrocyte_mature,Neuron_inhibitory,Oligodendrocyte_progenitor,Erythroid,Neutrophil,Melanocyte,Schwann,B_progenitor,Ciliated,Muller,Rod,Neuron_bipolar,Spermatocyte,Organ
2021_Elmentaite_Nature_Intestine|4918STDY7333456,0.08176330711541979,0.014816169745747211,0.00621913297969636,0.0,0.022681543808304373,0.222608377537955,0.2478507408084873,0.0,0.006402048655569782,0.0,0.3976586793488202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
BICCN|10X419-3_S9,0.0,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5292207792207793,0.07792207792207792,0.2532467532467532,0.09415584415584416,0.016233766233766232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2021_Ren_Cell_COVID|S-S051,0.0,0.0,0.0,0.0,0.018101933216168715,0.386115992970123,0.0,0.0,0.0,0.45043936731107204,0.11159929701230228,0.02038664323374341,0.01335676625659051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2021_Stephenson_NatMed_COVID19|newcastle49,0.0,0.0,0.0,0.0,0.005469129800680603,0.3732377248420029,0.0,0.045454545454545456,0.0,0.4402041808458921,0.017744287797763734,0.02345649003403014,0.030384054448225572,0.0640495867768595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2021_Stephenson_NatMed_COVID19|BGCV06_CV0201,0.0,0.0,0.0,0.0,0.00857449088960343,0.5155412647374062,0.0,0.0,0.0,0.02572347266881029,0.4115755627009646,0.0,0.03215434083601286,0.006430868167202572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2020_Litvinukova_Nature_Heart|HCAHeart7850549,0.0011320754716981133,0.0,0.24150943396226415,0.0939622641509434,0.0,0.3286792452830189,0.0,0.0,0.08,0.24566037735849056,0.009056603773584906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heart
2021_Garcia-Alonso_NatGenet_Endometrial|MRC_Endo8625698,0.014136328427575524,0.8679318357862122,0.017621998450813324,0.015491866769945779,0.0,0.054415182029434545,0.0,0.0,0.025561580170410533,0.0,0.002517428350116189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023237800154918666,0.0,0.0,0.0,0.0,Uterus
BICCN|10X131-2_S1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720373118507526,0.016535933856264576,0.0,0.26309094763620944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
BICCN|10X249-3_S01,0.0,0.0,0.0012369676621311187,0.0,0.0,0.0,0.0,0.0,0.009365612298992755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6879307298109206,0.022088708252341403,0.03021735288920304,0.23908817812334335,0.01007245096306768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
BICCN|10X379-2_S10,0.010793308148947653,0.0,0.0,0.007555315704263357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05504587155963303,0.4279546681057744,0.47436589314624933,0.024284943335132217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2021_Stephenson_NatMed_COVID19|MH8919333,0.0,0.0,0.0,0.0,0.0,0.6152636371161327,0.0,0.014816654250475954,0.0,0.22200148994288552,0.11257346246171675,0.030461054548464532,0.0027315619567916563,0.00215213972353282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
BICCN|10X173-5_S43,0.0,0.00505902192242833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021735057148210606,0.12610080569608395,0.7903316469926925,0.05283867341202923,0.0,0.0,0.0,0.0,0.0,0.0039347948285553686,0.0,0.0,0.0,0.0,Brain
BICCN|10X386-3_S25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008611955420466059,0.0,0.06484295845997974,0.9265450861195542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2023_Terekhova_Immunity_PBMC|S23,0.0,0.0,0.0,0.0,0.0,0.7542384375423844,0.0,0.004611420046114201,0.0,0.19829106198291063,0.0375695103756951,0.0039332700393327,0.0,0.001356300013563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
ROSMAP|200317-B27-A_NYGC_S4,0.0,0.0,0.009473684210526316,0.0,0.0,0.0,0.0,0.0,0.005112781954887218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5969924812030075,0.15300751879699248,0.1006015037593985,0.11315789473684211,0.021654135338345863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2022_TabulaSapiens_Science_TabulaSapiens|TSP7_Blood_nan_smartseq2,0.0,0.0,0.0,0.0,0.0,0.33387888707037644,0.0,0.0,0.006546644844517185,0.46153846153846156,0.04746317512274959,0.0,0.057283142389525366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09328968903436989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2021_Ren_Cell_COVID|S-S090-2,0.0,0.0,0.0,0.0,0.1450555713878598,0.14733542319749215,0.0,0.0,0.0,0.5947563408378456,0.04274722143060701,0.0,0.0701054431461955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
Velmeshev2019|4899_BA24,0.0,0.0,0.03095823095823096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6117936117936118,0.06535626535626536,0.009828009828009828,0.23734643734643734,0.04471744471744472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
Evan2019|SN5840_c,0.0,0.007578367206338271,0.0,0.0,0.0,0.006544953496383052,0.0,0.0,0.13537719600413364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01619014812263176,0.15191181536341716,0.59800206682742,0.0,0.0843954529796762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
ROSMAP|200810-B45-A_NYGC_S3,0.0,0.0,0.00936060994942251,0.0,0.0,0.0,0.0,0.0,0.033366045142296366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46553936740394053,0.15392164263606856,0.15460104174530082,0.1418434362497169,0.041367856873254324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2023_Kong_Immunity_CD|N21_LP_B,0.11794138670478914,0.07290922087205147,0.013581129378127233,0.0,0.38027162258756253,0.2952108649035025,0.0,0.0,0.02573266619013581,0.0,0.04360257326661901,0.03359542530378842,0.0,0.0,0.0,0.013581129378127233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035739814152966403,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
BICCN|10X191-6_S8,0.0,0.0,0.0019642857142857144,0.0023214285714285715,0.0,0.0,0.0,0.0,0.009285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8378571428571429,0.04428571428571428,0.039464285714285716,0.04321428571428571,0.021607142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2020_Adams_SciAdv_IPF|010I,0.060144006776789494,0.015247776365946633,0.012494705633206269,0.0,0.0,0.12261753494282084,0.0,0.0021177467174925877,0.5277424819991529,0.09169843286742906,0.022024565861922914,0.030495552731893267,0.0,0.0,0.005717916137229987,0.004870817450232952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048284625158831,0.0,0.0,0.0,0.0,Lung
BICCN|10X228-3_S16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7774552491533624,0.018222867279471054,0.0,0.20432188356716657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2022_Emont_Nature_WAT|Hs_SAT_256-1,0.0,0.3519082601684286,0.3311234545780326,0.09836946783730514,0.0,0.03673176850026877,0.0,0.0,0.09854864719584304,0.01057158215373589,0.0017917935853789643,0.001254255509765275,0.0,0.0,0.0,0.02221824045869916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04748253001254255,Subcutaneous
BICCN|10X203-4_S11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8628125,0.0,0.0221875,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2023_Hickey_Nature_Intestine|B001-A-501,0.2627450980392157,0.06056644880174292,0.018300653594771243,0.6222222222222222,0.002178649237472767,0.002178649237472767,0.0,0.0,0.013943355119825708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01786492374727669,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
2022_Guilliams_Cell_Liver|CS71,0.0,0.0,0.0,0.0,0.0,0.8736942070275404,0.0,0.0,0.03608736942070275,0.04178537511870845,0.01899335232668566,0.021367521367521368,0.0,0.0,0.0,0.001899335232668566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liver
ROSMAP|200908-B50-A_Broad_S15,0.0,0.0,0.0064626880743209126,0.0,0.0,0.0,0.0,0.0,0.007573462587094819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5533676663637281,0.15379178026860546,0.10552357871352115,0.14914672321518732,0.024134100777542158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
BICCN|10X356-4_S01,0.0,0.0026109660574412533,0.0026109660574412533,0.0,0.0,0.0,0.0,0.0,0.007832898172323759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002175805047867711,0.04046997389033943,0.05591818973020017,0.8657528285465622,0.024586597040905135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2022_Dominguez-Conde_Science_CellTypist|Pan_T8010321,0.0,0.0,0.0,0.0,0.0,0.6141975308641975,0.0,0.0,0.0,0.043209876543209874,0.3271604938271605,0.015432098765432098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peritoneum
2023_Terekhova_Immunity_PBMC|L02,0.0,0.0,0.0,0.0,0.0,0.699880810488677,0.0,0.0028605482717520858,0.0,0.266030989272944,0.03027413587604291,0.0,0.0,0.0009535160905840286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2021_Zheng_Science_TIL|KIDNEY_P20190923_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09905956112852665,0.8369905956112853,0.0,0.06394984326018809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kidney
2021_Chan_CancerCell_SCLC|RU684_N,0.05591836734693877,0.0,0.0,0.0,0.0,0.7628571428571429,0.0,0.006122448979591836,0.015102040816326531,0.04040816326530612,0.008571428571428572,0.07265306122448979,0.0,0.0,0.0,0.035918367346938776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024489795918367346,0.0,0.0,0.0,0.0,Lung
2020_Adams_SciAdv_IPF|098C-a,0.025735294117647058,0.0234375,0.04411764705882353,0.0,0.0,0.21231617647058823,0.0,0.0,0.5510110294117647,0.06916360294117647,0.025275735294117647,0.027113970588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021829044117647058,0.0,0.0,0.0,0.0,Lung
BICCN|10X353-5_S01,0.0,0.0,0.0,0.0016787912702853946,0.0,0.0,0.0,0.0,0.004476776720761052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6702107815706025,0.019399365789964557,0.06454019772430516,0.22868867748554375,0.011005409438537585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2022_Reichart_Science_Heart|BO_H44_LV0_premrna,0.0,0.07163323782234957,0.12702960840496658,0.13658070678127984,0.015759312320916905,0.271251193887297,0.0,0.0,0.3424068767908309,0.013849092645654251,0.0052531041069723014,0.009073543457497613,0.0,0.0,0.0,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057306590257879654,0.0,0.0,0.0,0.0,0.0,0.0,Heart
2021_Pelka_Cell_CRC|C132_N_1_1_0_c1_v2,0.49362570117287097,0.0,0.0,0.0,0.013258541560428353,0.38602753697093317,0.020907700152983173,0.0,0.0,0.0,0.08057113717491075,0.0056093829678735335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
2022_Dominguez-Conde_Science_CellTypist|CZINY-0106,0.0,0.0,0.0,0.0,0.04641863699582754,0.6003129346314325,0.0,0.0,0.16168289290681503,0.1133518776077886,0.06606397774687066,0.0,0.0006954102920723226,0.002086230876216968,0.0,0.009388038942976356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lymphatics
2023_Terekhova_Immunity_PBMC|A18,0.0,0.0,0.0,0.0,0.0,0.8559322033898306,0.0,0.005693855932203389,0.0,0.10619703389830508,0.032176906779661014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
BICCN|10X384-4_S2,0.0,0.0044239276783996926,0.0,0.0,0.0,0.0,0.0,0.0,0.014041161761877283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5183689170994422,0.04981727255241392,0.0475091363723793,0.3571840738603578,0.008655510675129832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
BICCN|10X270-8_S01,0.0,0.003109729009329187,0.0,0.0,0.0,0.0,0.0,0.0,0.019546868058640605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6182437435213979,0.023989338071968014,0.02191618539908189,0.2982378202280468,0.014956315711535613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2023_Fonseca_NatGenet_Endometriosis|sample5,0.023264267539076698,0.26717557251908397,0.010541621228644129,0.0,0.004362050163576881,0.45910577971646677,0.0,0.0,0.13885859687386404,0.010905125408942203,0.01817520901490367,0.03635041802980734,0.0,0.0,0.0,0.015630679752817157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015630679752817157,0.0,0.0,0.0,0.0,Peritoneum
2023_Terekhova_Immunity_PBMC|J01,0.0,0.0,0.0,0.0,0.0,0.7987652506247244,0.0,0.010142584154049684,0.0,0.1600764368660885,0.021902102013817433,0.007349698662354844,0.0,0.0017639276789651625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2023_Terekhova_Immunity_PBMC|J09,0.0,0.0,0.0,0.0,0.0,0.8381119563097328,0.0,0.002925687536571094,0.0,0.10493465964501658,0.044860542227423444,0.009167154281256095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
Morabito2021|Sample_37,0.0,0.001547029702970297,0.004022277227722772,0.0,0.0,0.0027846534653465345,0.0,0.0,0.04238861386138614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29610148514851486,0.07797029702970297,0.3254950495049505,0.18162128712871287,0.06806930693069307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
ROSMAP|200312-B20-B_NYGC_S1,0.0,0.0,0.006416777525627983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6539635339228421,0.10462477502151968,0.07011503247515455,0.14492526801784178,0.01995461303701385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2023_Terekhova_Immunity_PBMC|A04,0.0,0.0,0.0,0.0,0.0,0.8398133748055988,0.0,0.01110864252388358,0.0,0.07887136191957343,0.06043101532992668,0.004443457009553432,0.0,0.005332148411464119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2021_Stephenson_NatMed_COVID19|MH8919178,0.0,0.0,0.0,0.0,0.0,0.5173888255416191,0.0,0.005273660205245154,0.0,0.2897662485746864,0.14295895096921324,0.03634549600912201,0.008266818700114024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
ROSMAP|201007-B58-A_Broad_S3,0.0,0.0,0.00816973539812218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657724667723448,0.1459578100231679,0.03389830508474576,0.13303255700524327,0.013169125716376053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
SEAAD|NW_TX0185-3,0.0,0.0,0.002875816993464052,0.0,0.0,0.0,0.0,0.0,0.044313725490196076,0.0,0.0037908496732026145,0.0,0.0,0.0,0.0,0.0,0.0,0.4435294117647059,0.03202614379084967,0.085359477124183,0.3597385620915033,0.028366013071895426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2020_Litvinukova_Nature_Heart|HCAHeartST10773170,0.0,0.3922237380627558,0.14256480218281037,0.13369713506139155,0.0,0.10204638472032743,0.0,0.0,0.18321964529331514,0.0,0.014597544338335607,0.0017735334242837653,0.0,0.0,0.0,0.00791268758526603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021964529331514326,0.0,0.0,0.0,0.0,0.0,0.0,Heart
2023_Kumar_Nature_Breast|hbca_c110,0.32655269422202987,0.20828824929668902,0.12616316814542308,0.09976195628651807,0.009629950227223546,0.04100843973165982,0.0,0.0,0.021856740965159056,0.0009738151915169877,0.004111664141960614,0.004869075957584938,0.0,0.0,0.156784245834235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Breast
2022_Gur_Cell_Sceleroderma|GSM5837310_AB7271,0.0,0.7940379403794038,0.04065040650406504,0.14092140921409213,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Skin
2023_Kong_Immunity_CD|N16_LP_A,0.007802340702210663,0.12808842652795838,0.021456436931079324,0.009102730819245773,0.47009102730819247,0.19245773732119636,0.0,0.0,0.08972691807542263,0.0,0.010403120936280884,0.02340702210663199,0.0,0.0,0.0,0.03836150845253576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009102730819245773,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
2022_Gur_Cell_Sceleroderma|GSM5837685_AB9361,0.0,0.0,0.0,0.0,0.28792569659442724,0.34365325077399383,0.0,0.0,0.018575851393188854,0.33746130030959753,0.0,0.0,0.0,0.01238390092879257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
ROSMAP|200312-B21-A_Broad_S9,0.0,0.0,0.006124813772554213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8030955139877504,0.035590134083760966,0.014318821387187552,0.1408707167687469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
SEAAD|NW_TX0029-12,0.0,0.0,0.003784903235021067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6752124544740413,0.0,0.0,0.32100264229093767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
BICCN|10X380-5_S21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005901753167852804,0.028467279986113522,0.014407220968581843,0.9442805068564485,0.004339524388127061,0.0,0.0,0.0,0.0,0.0,0.0026037146328762367,0.0,0.0,0.0,0.0,Brain
2023_Lake_Nature_Kidney|DKD3110035,0.7299813780260708,0.0,0.04283054003724395,0.020484171322160148,0.004655493482309125,0.04329608938547486,0.0,0.006052141527001862,0.027467411545623835,0.03398510242085661,0.06517690875232775,0.0260707635009311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kidney
2022_Madissoon_NatGenet_Lung|5841STDY7991477,0.002577319587628866,0.007731958762886598,0.001288659793814433,0.0,0.01288659793814433,0.30283505154639173,0.024484536082474227,0.001288659793814433,0.11597938144329897,0.09407216494845361,0.2268041237113402,0.14561855670103094,0.0,0.0,0.0,0.059278350515463915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,Lung
2021_Pelka_Cell_CRC|C139_N_1_1_1_c1_v2,0.23544679273266592,0.0,0.009269558769002595,0.0,0.3018168335187245,0.13830181683351872,0.11383018168335188,0.0,0.015943641082684465,0.0,0.16796440489432704,0.01260659992584353,0.0,0.0,0.0,0.00482017055988135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Intestine
2021_Stephenson_NatMed_COVID19|MH9143425,0.0,0.0,0.0,0.0,0.0042796005706134095,0.2524964336661912,0.0,0.0015691868758915834,0.0,0.6717546362339515,0.028673323823109845,0.013980028530670471,0.0094151212553495,0.01783166904422254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Blood
2020_Habermann_SciAdv_Lung-COVID19|GSM5226596_L17cov,0.11423390752493201,0.4224841341795104,0.21970383801752796,0.010879419764279238,0.005741915986702931,0.05318827440314294,0.0,0.0,0.11272287700211545,0.0,0.01662133575098217,0.0,0.0,0.0,0.0,0.012994862496222424,0.0,0.0,0.0,0.0,0.0,0.0,0.020550015110305228,0.0,0.0,0.0,0.0,0.010879419764279238,0.0,0.0,0.0,0.0,Lung
2023_Kumar_Nature_Breast|hbca_c135,0.15373563218390804,0.319683908045977,0.07794540229885058,0.05675287356321839,0.02442528735632184,0.06968390804597702,0.0,0.0,0.024066091954022987,0.0,0.0,0.0,0.0,0.0,0.27011494252873564,0.0035919540229885057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Breast
2022_Gur_Cell_Sceleroderma|GSM5837318_AB7279,0.0,0.014577259475218658,0.0,0.0,0.17201166180758018,0.4198250728862974,0.0,0.0,0.14868804664723032,0.0,0.0,0.2303206997084548,0.0,0.0,0.0,0.014577259475218658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Skin
BICCN|10X241-6_S29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8350483317742439,0.01091362644215778,0.0,0.15403804178359837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
2022_Gur_Cell_Sceleroderma|GSM5837006_AB10155,0.0,0.8756613756613757,0.0,0.10846560846560846,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Skin
2022_TabulaSapiens_Science_TabulaSapiens|TSP2_Thymus_nan_smartseq2,0.0,0.1605351170568562,0.391304347826087,0.29264214046822745,0.048494983277591976,0.0,0.0,0.0,0.030100334448160536,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thymus
2022_Emont_Nature_WAT|Hs_SAT_SVF_235-1A-2,0.0,0.7388724035608308,0.0,0.0,0.0,0.11572700296735905,0.0,0.0,0.02967359050445104,0.02967359050445104,0.0,0.08605341246290801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Subcutaneous
ROSMAP|200316-B24-B_NYGC_S1,0.0,0.0,0.007123994349935515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6114966529509304,0.1148437020205122,0.09641957870171344,0.1498495363262298,0.02026653565067862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
ROSMAP|200317-B26-B_NYGC_S3,0.0,0.0017816049291069706,0.005790216019597654,0.0,0.0,0.0,0.0,0.0,0.009353425877811595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5726375176304654,0.13109642936678792,0.09182688738772177,0.15908247346150992,0.028431445326998737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brain
