,PANGEA_annotation,SEN,PPV,CFS,score
CAFs myCAF like s5@Wu_2021_Cancer|BRCA,Fibroblast|LRRC15,0.739514348785872,0.5475645635828702,0.8293485120727951,0.6950878060736155
EC general capillary@Sikkema_2023_Lung,Endothelial|Capillary_aerocyte,0.7676345962113659,0.6148739705515348,0.709595466867514,0.6944652089020655
Memory B cells@Zhu_2020_Blood|COVID-19,B_mature|Memory_switched,0.5990003844675125,0.7739692001987084,0.7186313629022635,0.6932432488009416
Smooth muscle@Sikkema_2023_Lung,Mural|RERGL,0.5590787716955942,0.742135578201152,0.8007028030809488,0.6925894436982948
absorptive cell@Chen_2021_Cancer|CRC,Ductal|Gastrointestinal_common,0.7393486486914393,0.5842508257431689,0.7680301590868592,0.6922701901681668
NK_CD56hiCD16lo@Liu_2021_Blood|COVID-19,T&NK|NK_CD56,0.5747826086956521,0.5783027121609798,0.9919420970039023,0.6908467570732069
NK@Garrido-Trigo_2023_Intestine|IBD,T&NK|NK_CD56,0.6385542168674698,0.6347305389221557,0.8126686376355673,0.6906111042991537
VEC@Reed_2024_Breast,Endothelial|Capillary_activated,0.6362664004563605,0.6402841561423651,0.7993977105801344,0.688004927157516
ThF@Garrido-Trigo_2023_Intestine|IBD,T&NK|T_CD4_EM_Tfh,0.5236593059936908,0.7296703296703296,0.8430710521949919,0.6855091091629497
Early Response T Cells@Ziegler_2021_Nose|COVID-19,T&NK|T_CD8_activated,0.5347432024169184,0.6968503937007874,0.8566388105722459,0.6834302373655656
Mono_Classical@Liu_2021_Blood|COVID-19,Monocyte|Classical_general,0.5246913580246914,0.782241823233997,0.7572474511756042,0.6773725416301655
T-Reg@Bi_2021_Cancer|RCC,T&NK|T_CD4_EM_Treg,0.5293333333333333,0.7001763668430335,0.833510022672371,0.6760038549848361
cDC2@Adams_2020_Lung|IPF,Dendritic_classical|EREG,0.5784313725490197,0.7172926873525676,0.7442280314561585,0.6759035938704211
41BB-Lo CD8+ T cell@Bi_2021_Cancer|RCC,T&NK|T_CD8_MHCII,0.5607011070110701,0.6304979253112033,0.8656074859908335,0.6738739886007902
DCs CD1c@Garrido-Trigo_2023_Intestine|IBD,Dendritic_classical|EREG,0.6046511627906976,0.7155963302752294,0.7055709627028597,0.673345401995458
Cycling B cell@Elmentaite_2021_Intestine,B_GC,0.550561797752809,0.6086956521739131,0.8973434500126602,0.6699694350887175
B memory@Schulte-Schrepping_2020_Blood|COVID-19,B_mature|Memory_switched,0.5781837721655024,0.6173264486517499,0.8215360784527506,0.66435846706675
memory B cell@Schulte-Schrepping_2020_Blood|COVID-19,B_mature|Memory_switched,0.5781837721655024,0.6173264486517499,0.8215360784527506,0.66435846706675
Memory B cell@Elmentaite_2020_Intestine|pIBD,B_mature|Memory_unswitched,0.5682692307692307,0.6334405144694534,0.8138453426508818,0.6641516976283812
SMG serous (bronchial)@Sikkema_2023_Lung,Ductal|Submucosal_serous,0.6485532815808045,0.620945945945946,0.724895521848472,0.6633737637924563
cardiac muscle cell@TabulaSapiens_2022_Multiple,Mural|SPINT2,0.6710617626648161,0.5368047074497613,0.798193136143079,0.6600278573989944
cTNI22 (cTNI22)@Pelka_2021_Cancer|CRC,T&NK|T_CD8_EMRA,0.5030826140567201,0.5770862800565771,0.9769969305610732,0.6570389046724527
FCER2 B cell@Elmentaite_2020_Intestine|pIBD,B_mature|Naive,0.5144855144855145,0.693135935397039,0.7789384627638668,0.6524765463634734
Dendritic_A@Adams_2020_Lung|IPF,Dendritic_classical|EREG,0.5697955240701981,0.6421702050444565,0.7577376916990681,0.6520727105337923
CD8 CTL@Garrido-Trigo_2023_Intestine|IBD,T&NK|T_CD8_activated,0.6813819577735125,0.5030703826169107,0.7749872985553566,0.6428426086308544
Monocyte_CD14@Madissoon_2022_Lung,Monocyte|Classical_general,0.5005057316250843,0.657731501993797,0.7986111130187729,0.6406158540830238
NKT@Reed_2024_Breast,T&NK|NK_CD16,0.5106382978723404,0.6153846153846154,0.8206081561103374,0.6365003046693274
CD8_Tex PDCD1@Fan_2023_Cancer|CC,T&NK|T_CD8_exhausted,0.5420710355177589,0.5510017288721651,0.8034071653137786,0.6214148415469122
B_exhausted@Stephenson_2021_Blood|COVID-19,B_mature|Memory_atypical,0.5380291005291006,0.5500338066260987,0.7286450617962542,0.5996581286226408
