,Organ,Ductal|Gland_MUCL1,Ductal|DEFB4A,T&NK|T&NK_ISG,T&NK|T_CD8_exhausted,T&NK|T_MAIT,T&NK|T_CD8_EMRA,T&NK|T_CD8_EM,T&NK|T_CD4_N&CM,T&NK|T_gdT_TRDV2,T&NK|T_CD8_MHCII,T&NK|NK_CD56,T&NK|T_CD8_N&CM,T&NK|NK_CD16,T&NK|T_CD4_EM_Th22,T&NK|T_CD4_EM_Tfh,T&NK|T_CD4_EM_Treg,T&NK|T_gdT_TRDV1,Monocyte|Classical_general,Monocyte|ISG,Monocyte|Non-classical,Monocyte|Intermediate,B_mature|Naive,B_mature|Memory_switched,B_mature|Memory_unswitched,B_mature|Memory_atypical,Dendritic_classical|DC3,Dendritic_classical|DC2,Dendritic_classical|DC1,Ductal|Gland_LTF,Fibroblast|IL6,Fibroblast|HSP,Fibroblast|Universal,Fibroblast|KLK1,Endothelial|Venous_activated,Endothelial|Capillary_activated,Endothelial|Arterial,Endothelial|Capillary_general,Endothelial|Lymphatic_LYVE1,Endothelial|Venous_general,Squamous|Myoepithelial,T&NK|T_CD8_activated,T&NK|T_CD4_activated,T&NK|T_CD8_RM,T&NK|T_CD4_RM_Th1,Mural|FGF7,Mural|RERGL,Mural|CD36,Ductal|Enterocyte,Ductal|Gastrointestinal_common,Ductal|Goblet,Ductal|Tuft,T&NK|T_CD4_RM_Th17,T&NK|T&NK_HSP,T&NK|T_CD4_EM_Th1,T&NK|ILC,T&NK|T_CD4_Eff_IL17,T&NK|NK_CXCR6,Endothelial|Sinusoidal,Endothelial|BMP4,Endothelial|Venous_C7,Macrophage|LYVE1,Macrophage|EREG,Monocyte|Classical_IL1R2,Monocyte|HSP,Endothelial|CXCR4,Macrophage|CX3CR1,Monocyte|Classical_CCL4,Monocyte|Classical_FABP5,Ductal|Pancreatobiliary_ductal,Ductal|Pancreatobiliary_acinar,Dendritic_classical|FCGR3A,Dendritic_classical|EGR,Dendritic_classical|LAMP3,B_mature|CCL4,B_mature|HSP,T&NK|T_CD4_EM_Th2,Endothelial|Capillary_BBB,Mural|SPINT2,Fibroblast|CST2,Fibroblast|Alveolar,Fibroblast|LRRC15,T&NK|T_CD4_CXCL13,T&NK|T_CD4_RM_Treg,Dendritic_classical|ISG,Macrophage|Alveolar,Dendritic_classical|EREG,Dendritic_classical|AS-DC,Mural|TNFAIP6,Squamous|Eccrine,Squamous|Keratinocyte_basal,Squamous|Keratinocyte_spinous,Squamous|MHCII,Fibroblast|GREM2,Fibroblast|IL24,Fibroblast|CLDN1,Macrophage|MATK,Squamous|Corneal,Ductal|Conjunctival,Ductal|KLK7,Ductal|Club,Fibroblast|Corneal,Fibroblast|COX15,Macrophage|HSP,Fibroblast|CD36,Fibroblast|Chondrocyte,Squamous|Keratinocyte_granular,Squamous|HFSC,Endothelial|Venous_ISG,Fibroblast|CCL19,Fibroblast|Dermal-sheath,Ductal|Gland_CA6,T&NK|T_CD8_KLRC2,Endothelial|Capillary_aerocyte,Mural|LAMC3,Ductal|Ependymal,Dendritic_classical|HSP,Dendritic_classical|ACY3,B_mature|EGR,Fibroblast|SYT1,Macrophage|ISG,Fibroblast|ISG,Squamous|Ciliary,T&NK|T_CD4_EM_Th17,B_mature|ISG,Fibroblast|COCH,Endothelial|Lymphatic_HGF,Ductal|Proximal-tubule,Ductal|Ionocyte,Ductal|Thick-ascending,Ductal|Collecting-duct,Endothelial|Venous_DPEP1,Fibroblast|ITGB8,Dendritic_classical|Langerhans,Ductal|AT2,Ductal|AT1,Fibroblast|CLEC14A,Mural|ISG,Squamous|Keratinocyte_activated,Ductal|Submucosal_mucous,Ductal|Submucosal_serous,Squamous|Basal,T&NK|T_CD4_Eff_IL13,Fibroblast|Satellite,Ductal|Gland_SOX17,Ductal|BEST4,Ductal|Colonocyte,Fibroblast|NRG1,Fibroblast|ADAMDEC1,Squamous|McSC,B_mature|GBP,Dendritic_classical|CXCL9,Squamous|cTEC,Ductal|Urothelial,Endothelial|Venous_CXCL10,Ductal|AT0,Ductal|Trophoblast_extravillous,Squamous|Sebaceous,Ductal|Trophoblast_villous,Squamous|Trophoblast,Ductal|thin-limb,Mural|ROBO2,Squamous|Umbrella,Ductal|Gastric,Ductal|Gingival,T&NK|T_CD4_Eff_IFNG
2021_Ren_Cell_COVID|S-M049,Blood,,,0.10633567988143756,,0.028158577250833643,0.25861430159318266,0.1011485735457577,0.1593182660244535,0.031493145609485,,0.014079288625416821,0.09262689885142646,0.19562801037421268,,,0.012597258243793997,,,1.0,,,0.09748427672955975,0.05345911949685535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8490566037735849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICCN|10X393-1_S7,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Terekhova_Immunity_PBMC|D23,Blood,,,,,0.008712282192945177,0.16510837229069272,0.01317467063323417,0.621334466638334,,,,0.0393115172120697,0.12133446663833404,,,0.01317467063323417,,0.8482632541133455,0.029250457038391225,0.12248628884826325,,0.9239130434782609,0.043478260869565216,0.03260869565217391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017849553761155972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICCN|10X265-5_S01,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029411764705882353,,,,,0.9705882352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Terekhova_Immunity_PBMC|FB04,Blood,,,,,0.008163945351549483,0.09863378873708764,0.0469843385538154,0.6157947350883038,0.03415528157280907,0.0061646117960679776,0.009496834388537155,0.0696434521826058,0.0854715094968344,0.002499166944351883,,0.02299233588803732,,0.8943965517241379,0.01293103448275862,0.07112068965517242,0.021551724137931036,0.7061224489795919,0.22040816326530613,0.07346938775510205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICCN|10X375-4_S55,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_TabulaSapiens_Science_TabulaSapiens|TSP8_Prostate_nan_10X,Prostate,,,,,0.013611615245009074,,,,,,,,0.03720508166969147,,,,,,,,,,,,,,,,,,,,,0.05333333333333334,,0.11666666666666667,0.61,0.043333333333333335,0.09333333333333334,,0.047186932849364795,,0.019963702359346643,,0.16,0.84,,,,,,,0.8366606170598911,,,,0.014519056261343012,,,0.07666666666666666,0.10687022900763359,0.04961832061068702,,,,0.5877862595419847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25572519083969464,,,,,,,,,0.030852994555353903,,,,,,,,,,,,,,,,,,,0.006666666666666667,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2022_TabulaSapiens_Science_TabulaSapiens|TSP12_Heart_Atria_10X,Heart,0.943502824858757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11310904872389792,0.8741299303944315,,,,,,,,,0.03520390379923318,0.014987800627396306,,,,,,,,,,,,,,,,,,0.012761020881670533,,,,0.02824858757062147,,,,,,,,,0.9498082955733705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02824858757062147,,,,,,,,,,,,,,,,,,,,,
2023_Terekhova_Immunity_PBMC|M20,Blood,,,,,0.014753784249856294,0.017819505652423837,0.00421536692853037,0.5583445104426136,0.02969917608737306,,0.010730024908986396,0.13738264035255796,0.21843264993293734,,,0.008622341444721212,,0.8120649651972158,0.0030935808197989174,0.1477184841453983,0.037122969837587005,0.49572649572649574,0.48717948717948717,,,0.7777777777777778,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017094017094017096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROSMAP|200908-B50-A_NYGC_S3,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004219409282700422,,,,,0.9957805907172996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020_Park_Science_Thymus|T06_TH_TOT_5GEX_2_S10,Thymus,,,0.013736263736263736,,,,0.02403846153846154,0.4210164835164835,,,,0.21222527472527472,,,,,0.14903846153846154,,,,,,,,,,,,,,,,,,,,,,,,0.021291208791208792,0.08928571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06936813186813187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Dominguez-Conde_Science_CellTypist|Pan_T8010323,Lung,,,0.04477611940298507,0.05970149253731343,,,0.014925373134328358,,,,,,0.05970149253731343,0.07462686567164178,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05970149253731343,,0.014925373134328358,,,,,,,,,0.44776119402985076,0.05970149253731343,,,0.029850746268656716,,,,,,,,,,,,,,,,,,,0.029850746268656716,,,,,,,0.029850746268656716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07462686567164178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Kong_Immunity_CD|N171336_L1,Intestine,,,,,0.018867924528301886,,0.06792452830188679,0.24528301886792453,,,,,,,,,,,,,,,,,,,0.373134328358209,0.6268656716417911,,,,,,,,0.0967741935483871,0.3225806451612903,0.5161290322580645,0.03225806451612903,,0.033962264150943396,,0.09056603773584905,,,,,0.03724928366762178,0.7535816618911175,0.18911174785100288,0.02005730659025788,0.1641509433962264,0.03773584905660377,0.1792452830188679,0.011320754716981131,0.06792452830188679,0.05849056603773585,,,0.03225806451612903,0.3933333333333333,0.1,,,,0.24666666666666667,,,,,,,,,,,,,,,,,0.024528301886792454,,0.006666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Ren_Cell_COVID|S-M018,Blood,,,,,,0.1750380517503805,0.14185692541856926,0.4070015220700152,0.022526636225266364,0.021917808219178082,,0.016133942161339423,0.10319634703196347,0.031659056316590564,0.030441400304414,0.018873668188736682,,0.46694502435629787,0.5330549756437022,,,0.47368421052631576,0.32068543451652387,0.189718482252142,0.01591187270501836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03135464231354642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Terekhova_Immunity_PBMC|G05,Blood,,,,,0.021373610715303505,0.08805927614705045,0.024793388429752067,0.5089769165004274,0.12510686805357651,,0.006269592476489028,0.121972071815332,0.10344827586206896,,,,,0.8119868637110016,0.05090311986863711,0.13711001642036125,,0.27380952380952384,0.4880952380952381,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Reichart_Science_Heart|BO_H41_LV0_premrna,Heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1834862385321101,0.5871559633027523,0.03669724770642202,0.027522935779816515,,,,,,,0.028476506881822496,0.2097769340294257,,,,,,,,,,,,0.01834862385321101,0.14678899082568808,0.9816176470588235,,,,,0.01838235294117647,,,,,,,,,,,,0.7617465590887518,,,,,,,,,,,,,,,,,,,,,,,,,,0.4573643410852713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5426356589147286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEAAD|NW_TX0129-9,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007155635062611807,,,,,0.9928443649373881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Terekhova_Immunity_PBMC|A40,Blood,,,,,0.006739484080873809,0.11108528933302347,0.0227748082732977,0.5684406228212875,0.03532419242389031,,0.006507088078085057,0.11735998140831978,0.08087380897048571,,,,,0.8446215139442231,,0.1553784860557769,,0.5266272189349113,0.38461538461538464,0.05917159763313609,0.029585798816568046,,,,,,,,,,,,,,,,,0.05089472461073669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020_Litvinukova_Nature_Heart|HCAHeart7850543,Heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11222780569514237,0.864321608040201,0.006700167504187605,,,,,,,0.06140350877192982,0.40350877192982454,0.49122807017543857,,,,,,,,,,,,,0.01675041876046901,,,,,,,,,,,,,,,,,,0.043859649122807015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Kong_Immunity_CD|I178961_L,Intestine,,,0.02528735632183908,,0.0735632183908046,0.020689655172413793,,0.28735632183908044,,,,,,,0.04827586206896552,0.05057471264367816,,,,,,0.03260869565217391,0.11956521739130435,0.7391304347826086,0.010869565217391304,0.05555555555555555,0.35185185185185186,0.42592592592592593,,,,,,0.09433962264150944,,0.03773584905660377,0.16981132075471697,0.5849056603773585,,,0.09425287356321839,0.0896551724137931,,,,,,0.1592920353982301,0.5752212389380531,0.26548672566371684,,0.0367816091954023,,0.027586206896551724,0.013793103448275862,0.09885057471264368,0.04367816091954023,,,0.11320754716981132,0.4222222222222222,0.26666666666666666,,,,0.011111111111111112,,,,,,,0.037037037037037035,,0.005434782608695652,,,,,,,0.009195402298850575,0.08045977011494253,,,0.05555555555555555,0.037037037037037035,,,,,,,0.04225352112676056,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,,,0.3,,,,0.06521739130434782,,,,,,,,,,,,,,,,,,,,,,,0.14084507042253522,0.8169014084507042,,0.02717391304347826,,,,,,,,,,,,,,,
2022_Gur_Cell_Sceleroderma|GSM5837699_AB9432,Blood,,,,,,0.11618257261410789,,0.8340248962655602,,,,,0.03734439834024896,,,,,0.9245283018867925,0.07547169811320754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012448132780082987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Ren_Cell_COVID|S-M065,Blood,,,,,0.05263157894736842,0.04035087719298246,0.02280701754385965,0.38421052631578945,0.056140350877192984,,,0.3263157894736842,0.08070175438596491,0.03684210526315789,,,,0.8765432098765432,0.043209876543209874,0.08024691358024691,,0.5352941176470588,0.2647058823529412,0.06470588235294118,0.13529411764705881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morabito2021|Sample_90,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020_Adams_SciAdv_IPF|296C,Lung,,,,,,,0.054982817869415807,0.20962199312714777,,,,,0.41580756013745707,0.041237113402061855,,,,,,,,,,,,,,,,,,,,0.03910614525139665,,,,0.46368715083798884,,,,0.024054982817869417,,0.17869415807560138,,,,,,,,,,,0.013745704467353952,,0.027491408934707903,,,0.0446927374301676,0.015727391874180863,0.2214941022280472,0.8309037900874635,0.029154518950437316,,,0.008746355685131196,0.13119533527696792,,,,,,,,,,,,,,0.03436426116838488,,,0.762778505897772,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45251396648044695,,,,,,,,,,,,,,,,,,,,,0.868421052631579,0.09210526315789473,,,,,,,,,0.039473684210526314,,,,,,,,,,,,,,,,,,,,,
2023_Hirz_NatComm_Prostate|GSM5494372_SCG-PCA18-N-LG,Prostate,,,,,,,0.009447165850244927,0.13261021693491953,,,,0.00874737578726382,0.035339398180545836,,,0.022743177046885936,,,,,,,0.038461538461538464,0.9230769230769231,,,0.3230769230769231,0.046153846153846156,,,,,,0.14814814814814814,,0.09259259259259259,0.037037037037037035,,0.7222222222222222,,0.5153953813855843,0.20818754373687895,0.00734779566130161,,,,,,,,,,,,,0.0244926522043387,,,,,0.031007751937984496,0.7209302325581395,,,,0.24806201550387597,,,,,0.15384615384615385,0.015384615384615385,,0.038461538461538464,,,,,,,,,0.03568929321203639,,,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_Gur_Cell_Sceleroderma|GSM5837647_AB8945,Blood,,,,,,0.03225806451612903,0.01935483870967742,0.7032258064516129,0.01935483870967742,,,,0.22580645161290322,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Kong_Immunity_CD|N189696_E,Intestine,,,,,,0.010622154779969651,0.021244309559939303,0.0834597875569044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3535660091047041,,,,,0.5395348837209303,0.11627906976744186,0.3395348837209302,0.004651162790697674,,,,,0.11987860394537178,0.007587253414264037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40364188163884673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Cheng_Cell_Myeloid|ESCA-P20181114-N,Esophagus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4811320754716981,0.4528301886792453,0.4666666666666667,,,0.009433962264150943,0.4083333333333333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05660377358490566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Kong_Immunity_CD|H110216_E,Intestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8075801749271136,0.07580174927113703,0.11370262390670553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029154518950437317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Kong_Immunity_CD|I139892_E1,Intestine,,,,,,,0.029411764705882353,0.33088235294117646,,,0.022058823529411766,,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17647058823529413,0.04411764705882353,,,,0.3246753246753247,0.37662337662337664,0.22727272727272727,,0.08823529411764706,,,,0.08088235294117647,0.09558823529411764,,,,,,,,,,,,,,,,,,,0.022058823529411766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08088235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,,
2020_Litvinukova_Nature_Heart|HCAHeart9845433,Heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12359550561797752,0.6853932584269663,,0.011235955056179775,,,,,,,0.005359394703656999,0.04129886506935687,,,,,,,,,,,,0.16853932584269662,,1.0,,,,,,,,,,,,,,,,,0.9533417402269861,,,,,,,,,,,,,,,,,,,,,,,,,,0.7934782608695652,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011235955056179775,,,,,0.20652173913043478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020_Park_Science_Thymus|WSSS8062674,Thymus,,,0.0182648401826484,,,,,0.2328767123287671,,,,,,,,0.0228310502283105,,,,,,0.20618556701030927,0.24742268041237114,0.36082474226804123,,,,,,,,,,,,,,,,,0.1461187214611872,0.4885844748858447,,,,,,,,,,0.0182648401826484,0.0273972602739726,,,,,,,,,,,,,,,,,,,,,,0.10309278350515463,,,,,,,,0.045662100456621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030927835051546393,,,,,,0.05154639175257732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Ren_Cell_COVID|S-S063,Blood,,,,,,0.2345183486238532,0.09002293577981652,0.13704128440366972,,0.0389908256880734,,,0.4994266055045872,,,,,0.8652792990142387,0.014238773274917854,0.05805038335158817,0.03176341730558598,0.7122302158273381,0.11510791366906475,0.15827338129496402,0.007194244604316547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03066812705366922,,,,,,0.007194244604316547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020_Litvinukova_Nature_Heart|HCAHeart7702881,Heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011450381679389313,,,,0.05084745762711865,0.6991525423728814,0.11864406779661017,0.08050847457627118,,,,,,,0.006944444444444444,0.2601851851851852,,,,,,,,,,,,0.05084745762711865,,0.9605263157894737,,,,,0.039473684210526314,,,,,,,,,,,,0.7328703703703704,,,,,,,,,,,,,,,,,,,,,,,,,,0.42748091603053434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5610687022900763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICCN|10X193-5_S23,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012448132780082987,,,,,0.9875518672199171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Terekhova_Immunity_PBMC|B17,Blood,,,,,0.012666817462112644,0.009047726758651889,0.040714770413933496,0.5001130965844831,,,0.015154942320741913,0.21601447636281385,0.15607328658674507,0.026690793938023073,,0.02352408957249491,,0.8719758064516129,0.028225806451612902,0.08366935483870967,0.016129032258064516,0.4252336448598131,0.46261682242990654,0.11214953271028037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICCN|10X276-5_S01,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_Ren_Cell_COVID|S-HC025,Blood,,,,,,,,,,,,,,,,,,0.5988142292490118,0.08300395256916997,0.1857707509881423,0.021739130434782608,0.4839572192513369,0.14705882352941177,0.3181818181818182,0.05080213903743316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11067193675889328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023_Lake_Nature_Kidney|DKD2910006a,Kidney,,,,,,0.04119850187265917,,0.5056179775280899,,,,,0.21722846441947566,0.011235955056179775,,,,,,,,,,,,,0.4827586206896552,0.034482758620689655,,,,,,,,0.12195121951219512,0.8373983739837398,,,,,,0.12734082397003746,,,,,,,,,,,,,,0.056179775280898875,,,0.04065040650406504,,,,,,,,,,,0.4827586206896552,,,,,,,,,,,,0.04119850187265917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4910414333706607,0.12206047032474804,0.36226203807390817,0.02463605823068309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_TabulaSapiens_Science_TabulaSapiens|TSP8_Prostate_nan_smartseq2,Prostate,,,,,,,,0.02040816326530612,,,,,0.027210884353741496,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05442176870748299,,,0.02040816326530612,,,,,,,,,0.8571428571428571,,,,0.02040816326530612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROSMAP|200916-B54-B_NYGC_S1,Brain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
